Site;X;Y;CellName;AZIMUT
S02757;184812;447291;08L027573;300
S02762;238435;566794;08L027621;90
S02762;238435;566794;08L027622;210
S02762;238435;566794;08L027623;330
S02763;243824;563142;08L027631;140
S02763;243824;563142;08L027632;260
S02763;243824;563142;08L027633;20
S02764;245406;576630;08L027641;50
S02764;245406;576630;08L027642;180
S02764;245406;576630;08L027643;300
S02765;195266;543523;08L027651;50
S02765;195266;543523;08L027652;150
S02765;195266;543523;08L027653;270
S02766;85775;445966;08L027661;120
S02766;85775;445966;08L027662;240
S02766;85775;445966;08L027663;0
S02767;189900;554000;08L027671;60
S02767;189900;554000;08L027672;210
S02767;189900;554000;08L027673;330
S02768;269509;580409;08L027681;60
S02768;269509;580409;08L027682;180
S02768;269509;580409;08L027683;300
S02769;99827;479438;08L027691;90
S02769;99827;479438;08L027692;210
S02769;99827;479438;08L027693;330
S02770;265050;588760;08L027701;120
S02770;265050;588760;08L027702;240
S02770;265050;588760;08L027703;0
S02771;259300;587180;08L027711;90
S02771;259300;587180;08L027712;210
S02771;259300;587180;08L027713;330
S02773;120890;514433;08L027731;60
S02773;120890;514433;08L027732;180
S02773;120890;514433;08L027733;300
S02774;248869;580871;08L027741;30
S02774;248869;580871;08L027742;150
S02774;248869;580871;08L027743;270
S02775;186933;429136;08L027751;60
S02775;186933;429136;08L027752;180
S02775;186933;429136;08L027753;300
S02777;101274;460817;08L027771;90
S02777;101274;460817;08L027772;210
S02777;101274;460817;08L027773;310
S02778;151302;410021;08L027781;30
S02778;151302;410021;08L027782;150
S02778;151302;410021;08L027783;270
S02779;149245;410687;08L027791;30
S02779;149245;410687;08L027792;150
S02779;149245;410687;08L027793;270
S02780;146675;411750;08L027801;30
S02780;146675;411750;08L027802;150
S02780;146675;411750;08L027803;270
S02782;151440;414510;08L027821;30
S02782;151440;414510;08L027822;150
S02782;151440;414510;08L027823;270
S02783;151025;412625;08L027831;30
S02783;151025;412625;08L027832;150
S02783;151025;412625;08L027833;270
S02784;152285;411713;08L027841;30
S02784;152285;411713;08L027842;150
S02784;152285;411713;08L027843;270
S02785;156634;413825;08L027851;30
S02785;156634;413825;08L027852;150
S02785;156634;413825;08L027853;270
S02786;167520;415600;08L027861;70
S02786;167520;415600;08L027862;190
S02786;167520;415600;08L027863;310
S02787;172250;408600;08L027871;90
S02787;172250;408600;08L027872;210
S02787;172250;408600;08L027873;330
S02789;210350;390300;08L027891;90
S02789;210350;390300;08L027892;210
S02789;210350;390300;08L027893;330
S02790;196341;394492;08L027901;30
S02790;196341;394492;08L027902;150
S02790;196341;394492;08L027903;270
S02791;197980;393300;08L027911;30
S02791;197980;393300;08L027912;150
S02791;197980;393300;08L027913;270
S02792;194580;385300;08L027921;60
S02792;194580;385300;08L027922;180
S02792;194580;385300;08L027923;300
S02793;209960;384700;08L027931;60
S02793;209960;384700;08L027932;180
S02793;209960;384700;08L027933;300
S02796;120195;396822;08L027961;120
S02796;120195;396822;08L027962;240
S02796;120195;396822;08L027963;0
S02798;180500;378950;08L027981;90
S02798;180500;378950;08L027982;210
S02798;180500;378950;08L027983;330
S02799;177950;377050;08L027991;90
S02799;177950;377050;08L027991c;65
S02799;177950;377050;08L027992;210
S02799;177950;377050;08L027992c;185
S02799;177950;377050;08L027993;330
S02799;177950;377050;08L027993c;310
S02801;100592;442923;08L028011;90
S02801;100592;442923;08L028012;220
S02801;100592;442923;08L028013;340
S02802;145235;487910;08L028021;60
S02802;145235;487910;08L028022;180
S02802;145235;487910;08L028023;300
S02803;143611;484296;08L028031;60
S02803;143611;484296;08L028032;180
S02803;143611;484296;08L028033;300
S02808;145975;470659;08L028081;90
S02808;145975;470659;08L028082;180
S02808;145975;470659;08L028083;300
S02811;156529;465251;08L028111;120
S02811;156529;465251;08L028112;220
S02811;156529;465251;08L028113;320
S02812;155050;467700;08L028121;120
S02812;155050;467700;08L028122;240
S02812;155050;467700;08L028123;0
S02813;153708;460494;08L028131;120
S02813;153708;460494;08L028132;240
S02813;153708;460494;08L028133;0
S02814;141030;459140;08L028141;70
S02814;141030;459140;08L028142;190
S02814;141030;459140;08L028143;310
S02815;138837;460167;08L028151;120
S02815;138837;460167;08L028152;240
S02815;138837;460167;08L028153;0
S02816;138426;457938;08L028161;60
S02816;138426;457938;08L028162;180
S02816;138426;457938;08L028163;300
S02817;136413;458266;08L028171;60
S02817;136413;458266;08L028172;180
S02817;136413;458266;08L028173;300
S02818;136483;459215;08L028181;60
S02818;136483;459215;08L028182;180
S02818;136483;459215;08L028183;300
S02820;128412;464002;08L028201;60
S02820;128412;464002;08L028202;180
S02820;128412;464002;08L028203;300
S02821;121042;455756;08L028211;30
S02821;121042;455756;08L028212;150
S02821;121042;455756;08L028213;270
S02822;130313;448120;08L028221;60
S02822;130313;448120;08L028222;180
S02822;130313;448120;08L028223;300
S02823;133440;447560;08L028231;60
S02823;133440;447560;08L028232;180
S02823;133440;447560;08L028233;300
S02824;143764;430080;08L028241;90
S02824;143764;430080;08L028242;210
S02824;143764;430080;08L028243;330
S02825;156230;432020;08L028251;60
S02825;156230;432020;08L028252;180
S02825;156230;432020;08L028253;300
S02828;151243;450470;08L028281;90
S02828;151243;450470;08L028282;210
S02828;151243;450470;08L028283;330
S02829;148713;450754;08L028291;130
S02829;148713;450754;08L028292;250
S02829;148713;450754;08L028293;10
S02831;135528;450236;08L028311;60
S02831;135528;450236;08L028312;180
S02831;135528;450236;08L028313;300
S02832;136174;452194;08L028321;60
S02832;136174;452194;08L028322;180
S02832;136174;452194;08L028323;300
S02834;135861;455626;08L028341;60
S02834;135861;455626;08L028342;180
S02834;135861;455626;08L028343;300
S02835;136463;455422;08L028351;60
S02835;136463;455422;08L028352;180
S02835;136463;455422;08L028353;300
S02838;210220;435740;08L028381;60
S02838;210220;435740;08L028382;180
S02838;210220;435740;08L028383;300
S02839;93567;441534;08L028391;60
S02839;93567;441534;08L028392;180
S02839;93567;441534;08L028393;300
S02840;88074;439109;08L028401;90
S02840;88074;439109;08L028402;190
S02840;88074;439109;08L028403;330
S02842;133218;452369;08L028421;60
S02842;133218;452369;08L028422;180
S02842;133218;452369;08L028423;300
S02843;87234;437494;08L028431;140
S02843;87234;437494;08L028432;240
S02843;87234;437494;08L028433;330
S02844;196800;427875;08L028441;75
S02844;196800;427875;08L028442;255
S02844;196800;427875;08L028443;345
S02846;211212;446313;08L028461;30
S02846;211212;446313;08L028462;150
S02846;211212;446313;08L028463;270
S02847;159700;464500;08L028471;120
S02847;159700;464500;08L028472;240
S02847;159700;464500;08L028473;0
S02848;73807;445591;08L028481;100
S02848;73807;445591;08L028482;210
S02848;73807;445591;08L028483;320
S02850;82590;435356;08L028501;60
S02850;82590;435356;08L028502;180
S02850;82590;435356;08L028503;300
S02853;202850;449000;08L028531;140
S02853;202850;449000;08L028532;260
S02853;202850;449000;08L028533;20
S02856;182120;426280;08L028561;60
S02856;182120;426280;08L028562;180
S02856;182120;426280;08L028563;300
S02859;213975;454628;08L028591;90
S02859;213975;454628;08L028592;210
S02859;213975;454628;08L028593;330
S02860;185109;424456;08L028601;60
S02860;185109;424456;08L028602;180
S02860;185109;424456;08L028603;300
S02861;190406;427320;08L028611;90
S02861;190406;427320;08L028612;210
S02861;190406;427320;08L028613;330
S02863;206472;463884;08L028631;150
S02863;206472;463884;08L028632;270
S02863;206472;463884;08L028633;20
S02865;185253;428683;08L028651;60
S02865;185253;428683;08L028652;180
S02865;185253;428683;08L028653;300
S02866;216444;469448;08L028661;90
S02866;216444;469448;08L028662;210
S02866;216444;469448;08L028663;330
S02870;211854;472649;08L028701;90
S02870;211854;472649;08L028702;210
S02870;211854;472649;08L028703;330
S02874;246551;518433;08L028742;210
S02874;246551;518433;08L028743;330
S02875;218056;487328;08L028751;90
S02875;218056;487328;08L028752;210
S02875;218056;487328;08L028753;330
S02876;93596;450446;08L028761;60
S02876;93596;450446;08L028762;180
S02876;93596;450446;08L028763;300
S02877;190700;441074;08L028771;90
S02877;190700;441074;08L028772;210
S02877;190700;441074;08L028773;330
S02878;188319;440629;08L028781;60
S02878;188319;440629;08L028782;180
S02878;188319;440629;08L028783;300
S02879;59977;376302;08L028791;40
S02879;59977;376302;08L028792;160
S02879;59977;376302;08L028793;280
S02880;187045;439623;08L028801;60
S02880;187045;439623;08L028802;180
S02880;187045;439623;08L028803;300
S02882;189894;439438;08L028821;60
S02882;189894;439438;08L028822;180
S02882;189894;439438;08L028823;300
S02883;200421;492604;08L028831;30
S02883;200421;492604;08L028832;150
S02883;200421;492604;08L028833;270
S02885;86435;433741;08L028851;60
S02885;86435;433741;08L028852;180
S02885;86435;433741;08L028853;300
S02886;129300;460641;08L028861;60
S02886;129300;460641;08L028862;180
S02886;129300;460641;08L028863;300
S02888;135040;443280;08L028881;60
S02888;135040;443280;08L028882;180
S02888;135040;443280;08L028883;300
S02889;192325;467350;08L028891;90
S02889;192325;467350;08L028892;210
S02889;192325;467350;08L028893;330
S02890;195641;472728;08L028901;110
S02890;195641;472728;08L028902;230
S02890;195641;472728;08L028903;350
S02891;215050;515780;08L028911;120
S02891;215050;515780;08L028912;240
S02891;215050;515780;08L028913;0
S02892;138549;454895;08L028921;90
S02892;138549;454895;08L028922;210
S02892;138549;454895;08L028923;330
S02893;197350;519475;08L028931;30
S02893;197350;519475;08L028932;150
S02893;197350;519475;08L028933;270
S02894;201790;526270;08L028941;60
S02894;201790;526270;08L028942;180
S02894;201790;526270;08L028943;300
S02895;211054;537961;08L028951;90
S02895;211054;537961;08L028952;210
S02895;211054;537961;08L028953;315
S02897;134854;454558;08L028971;120
S02897;134854;454558;08L028972;250
S02897;134854;454558;08L028973;10
S02898;135826;448752;08L028981;120
S02898;135826;448752;08L028982;240
S02898;135826;448752;08L028983;0
S02899;125107;387622;08L028991;60
S02899;125107;387622;08L028992;210
S02899;125107;387622;08L028993;340
S02901;204038;472233;08L029011;40
S02901;204038;472233;08L029012;170
S02901;204038;472233;08L029013;290
S02904;205517;560422;08L029041;60
S02904;205517;560422;08L029042;180
S02904;205517;560422;08L029043;300
S02905;218124;565246;08L029051;30
S02905;218124;565246;08L029052;150
S02905;218124;565246;08L029053;270
S02906;200623;576960;08L029061;90
S02906;200623;576960;08L029062;230
S02906;200623;576960;08L029063;340
S02907;94525;436125;08L029071;60
S02907;94525;436125;08L029072;180
S02907;94525;436125;08L029073;300
S02908;181571;430647;08L029081;100
S02908;181571;430647;08L029082;190
S02908;181571;430647;08L029083;280
S02910;159554;542089;08L029101;120
S02910;159554;542089;08L029102;240
S02910;159554;542089;08L029103;0
S02911;141124;450430;08L029111;60
S02911;141124;450430;08L029112;180
S02911;141124;450430;08L029113;290
S02913;181922;534823;08L029131;30
S02913;181922;534823;08L029132;150
S02913;181922;534823;08L029133;270
S02914;138734;448729;08L029141;60
S02914;138734;448729;08L029142;180
S02914;138734;448729;08L029143;300
S02915;189850;519890;08L029151;120
S02915;189850;519890;08L029152;240
S02915;189850;519890;08L029153;0
S02917;169970;521600;08L029171;60
S02917;169970;521600;08L029172;180
S02917;169970;521600;08L029173;300
S02918;172762;509837;08L029181;120
S02918;172762;509837;08L029182;240
S02918;172762;509837;08L029183;0
S02919;134727;443772;08L029191;30
S02919;134727;443772;08L029192;150
S02919;134727;443772;08L029193;270
S02920;133928;393098;08L029201;110
S02920;133928;393098;08L029202;270
S02920;133928;393098;08L029203;0
S02921;144130;465814;08L029211;120
S02921;144130;465814;08L029212;240
S02921;144130;465814;08L029213;0
S02925;163020;491775;08L029251;120
S02925;163020;491775;08L029252;240
S02925;163020;491775;08L029253;0
S02929;198726;317708;08L029291;120
S02929;198726;317708;08L029292;250
S02929;198726;317708;08L029293;0
S02930;197000;317985;08L029301;90
S02930;197000;317985;08L029302;210
S02930;197000;317985;08L029303;330
S02931;100725;409250;08L029311;60
S02931;100725;409250;08L029312;180
S02931;100725;409250;08L029313;300
S02932;179730;389815;08L029321;60
S02932;179730;389815;08L029322;180
S02932;179730;389815;08L029323;300
S02935;192304;326864;08L029351;80
S02935;192304;326864;08L029352;190
S02935;192304;326864;08L029353;290
S02937;196850;327145;08L029371;30
S02937;196850;327145;08L029372;190
S02937;196850;327145;08L029373;290
S02938;88206;469385;08L029381;30
S02938;88206;469385;08L029382;150
S02938;88206;469385;08L029383;270
S02939;163087;482056;08L029391;30
S02939;163087;482056;08L029392;150
S02939;163087;482056;08L029393;270
S02943;203206;322379;08L029431;140
S02943;203206;322379;08L029432;260
S02943;203206;322379;08L029433;20
S02944;196015;329883;08L029441;90
S02944;196015;329883;08L029442;210
S02944;196015;329883;08L029443;330
S02945;196585;325662;08L029451;60
S02945;196585;325662;08L029452;180
S02945;196585;325662;08L029453;300
S02946;194560;325945;08L029461;50
S02946;194560;325945;08L029462;170
S02946;194560;325945;08L029463;290
S02947;185106;330494;08L029471;140
S02947;185106;330494;08L029472;260
S02947;185106;330494;08L029473;20
S02948;236967;532016;08L029481;90
S02948;236967;532016;08L029482;210
S02948;236967;532016;08L029483;330
S02949;156422;379693;08L029491;120
S02949;156422;379693;08L029492;240
S02949;156422;379693;08L029493;0
S02951;188239;340975;08L029511;190
S02951;188239;340975;08L029512;290
S02951;188239;340975;08L029513;20
S02953;190510;335280;08L029531;140
S02953;190510;335280;08L029532;280
S02957;231461;477724;08L029571;100
S02957;231461;477724;08L029572;240
S02957;231461;477724;08L029573;340
S02958;177714;386704;08L029581;30
S02958;177714;386704;08L029582;150
S02958;177714;386704;08L029583;280
S02961;140991;419965;08L029611;60
S02961;140991;419965;08L029612;180
S02961;140991;419965;08L029613;300
S02962;182431;454152;08L029621;60
S02962;182431;454152;08L029622;150
S02962;182431;454152;08L029623;330
S02963;210200;375100;08L029631;90
S02963;210200;375100;08L029632;210
S02963;210200;375100;08L029633;330
S02965;188256;336727;08L029651;130
S02965;188256;336727;08L029652;250
S02965;188256;336727;08L029653;10
S02966;147283;459005;08L029661;120
S02966;147283;459005;08L029662;240
S02966;147283;459005;08L029663;0
S02968;140953;455280;08L029681;30
S02968;140953;455280;08L029682;150
S02968;140953;455280;08L029683;270
S02970;204158;389144;08L029701;30
S02970;204158;389144;08L029702;180
S02970;204158;389144;08L029703;290
S02971;170271;371303;08L029711;55
S02971;170271;371303;08L029712;150
S02971;170271;371303;08L029713;335
S02973;173010;409875;08L029731;110
S02973;173010;409875;08L029732;230
S02973;173010;409875;08L029733;350
S02974;147999;418676;08L029741;30
S02974;147999;418676;08L029742;150
S02974;147999;418676;08L029743;270
S02975;231861;472946;08L029751;120
S02975;231861;472946;08L029752;240
S02975;231861;472946;08L029753;0
S02976;131420;427915;08L029761;60
S02976;131420;427915;08L029762;180
S02976;131420;427915;08L029763;300
S02977;183452;327762;08L029771;30
S02977;183452;327762;08L029772;150
S02977;183452;327762;08L029773;270
S02979;146750;424791;08L029791;90
S02979;146750;424791;08L029792;210
S02979;146750;424791;08L029793;330
S02982;160695;372484;08L029821;60
S02982;160695;372484;08L029822;180
S02982;160695;372484;08L029823;300
S02990;148490;491670;08L029901;60
S02990;148490;491670;08L029902;180
S02990;148490;491670;08L029903;300
S02991;247550;470550;08L029911;90
S02991;247550;470550;08L029912;210
S02991;247550;470550;08L029913;330
S02994;158750;497550;08L029941;30
S02994;158750;497550;08L029942;130
S02994;158750;497550;08L029943;240
S02995;141101;519140;08L029951;90
S02995;141101;519140;08L029952;210
S02995;141101;519140;08L029953;330
S02996;211842;459799;08L029961;60
S02996;211842;459799;08L029962;180
S02996;211842;459799;08L029963;300
S02997;143198;559435;08L029971;50
S02997;143198;559435;08L029972;230
S02998;256965;472146;08L029981;90
S02998;256965;472146;08L029982;210
S02998;256965;472146;08L029983;330
S02999;181939;410025;08L029991;110
S02999;181939;410025;08L029992;210
S02999;181939;410025;08L029993;355
S03000;259840;472400;08L030001;90
S03000;259840;472400;08L030002;210
S03000;259840;472400;08L030003;330
S03001;258841;471041;08L030011;30
S03001;258841;471041;08L030012;150
S03001;258841;471041;08L030013;270
S03002;136448;419609;08L030021;60
S03002;136448;419609;08L030022;180
S03002;136448;419609;08L030023;300
S03003;82710;450320;08L030031;120
S03003;82710;450320;08L030032;240
S03003;82710;450320;08L030033;0
S03005;199812;319749;08L030051;50
S03005;199812;319749;08L030052;145
S03005;199812;319749;08L030053;290
S03006;126400;455836;08L030061;120
S03006;126400;455836;08L030062;240
